"","FLF-a","FLF-b","FLF-c","iL3a-a","iL3a-b","iL3a-c","iL3-a","iL3-b","iL3-c","pfL1-a","pfL1-b","pfL1-c","ppL1-a","ppL1-b","ppL1-c","ppL3-a","ppL3-b","ppL3-c","PF-a","PF-b","PF-c","FLM-a","FLM-b","FLM-c"
"SSTP_0000762800",-6.81377679783683,-4.52619136253077,-5.27767923672821,-2.71760076079462,-4.28586512497065,-4.82736523511028,-4.72032159074497,-4.59378794762851,-3.06615641447543,-2.11433988650386,-2.62119534632207,-5.07630848756089,-3.4851892635067,-3.65776183560211,-3.3702188291086,-2.08763430495753,-6.42150843926321,-2.93924683539861,-4.82291037055267,-4.90958968794146,-4.96108735350001,3.17755383999385,4.3706567001618,3.80998096045893
"SSTP_0000762900",0.126054876165605,-0.161696099673504,-0.386874492276479,0.808938825064314,0.669480667071661,0.442662099680797,0.613689600569216,-0.0290683375678593,0.429808835878794,6.65261823191266,5.520320624905,5.88566506554063,4.7907163704757,6.01154030977968,6.61107553084552,4.412644954013,5.02871798715901,4.04384680756996,-1.12052408517119,-1.6364069132754,-1.12008884697101,1.275482901001,1.35390192113183,1.33196634855791
"SSTP_0000763000",10.2135759293698,10.0357624601148,10.0789338058273,8.33287062071846,8.35383836693227,8.32845869830386,8.17295466266814,8.18872411782086,8.41933422603269,8.17438201725587,8.37165500210983,8.39206971444366,8.66888352634263,8.5599173208532,8.62926417866508,8.86695137442576,8.70293038780092,8.9363193291252,9.49075800933045,9.73778521913111,9.78732923417682,10.2323072180597,10.4658494739538,10.3220670767683
"SSTP_0000763100",5.17560134989637,5.02710988224606,5.11479876528848,5.0523929274794,5.02721782056146,4.96812773721431,4.61098656977431,5.06448988838034,5.05983979193144,5.43134996465567,5.39895361522736,5.46872184309347,5.25480193653735,5.12441488135752,5.27109359072205,4.56716580745438,4.6112615507718,4.55728315898381,5.22135183168615,5.54250530491291,5.5750926742089,5.66519196761133,5.93657249672991,5.74660589791336
"SSTP_0000763200",6.05572440871508,5.85789532830958,5.78641293243389,4.97209808342581,5.03420201460873,5.02500856229735,3.87677455321612,4.67450165881633,4.52729313323392,4.86380642661934,5.21572831913966,5.13856078443802,5.54359365463918,5.35191540390775,5.3315970122137,5.55921389060995,5.48713453833904,5.5365423144433,5.8535917084855,6.1256938673934,6.11203551638801,6.250951337026,6.4363142414406,6.48843901199272
"SSTP_0000763300",5.67997273625785,5.36133850158275,5.4104104562798,2.67510566728433,2.62340857025491,2.77013448699899,1.05516550988847,2.06786513588535,1.47792005026817,2.58259860585944,2.96024751145737,2.88335960765738,2.90027095434207,2.93008687203934,3.19087779280151,3.3958846194823,3.42392212832141,3.56844676005459,5.15328938646093,5.20213614623171,5.19704900232242,4.57872775023201,4.45279266206814,4.53241997043774
"SSTP_0000763400",7.80427336675255,7.44652631552716,7.69483103661954,3.07446825738004,3.04741827480322,2.94390768512164,2.15448616536517,2.11586024378836,2.24628531676654,6.23486355626479,6.60542407214262,6.54242560168163,6.92602165341879,6.7379969053925,7.08607792386281,5.90993383797353,6.05098506226476,5.83222794814604,6.6716626524677,6.93198538848127,7.01430937887116,6.10987874438999,6.25958485125427,6.14690924390876
"SSTP_0000763500",4.46568339303439,4.48839240913313,4.47112003249704,4.81671127718466,4.8783401526841,4.88278604638908,3.81187312762615,3.33697359592592,3.7373358326935,4.85580793227754,5.12811136809416,5.06051870783304,5.27063869217272,5.04450830276371,5.11989076412614,4.62831394607185,4.71510936991432,4.65777631946449,4.60158063819911,4.74250559810405,4.70444029045091,6.06930802805736,6.55667122158195,6.20296389242684
"SSTP_0000763600",7.27049509583423,7.71188088371916,7.39111725046685,8.25824557231708,8.13640020451883,8.18642630535287,9.76749219772327,9.55073826378371,10.1900018461794,10.2292884929211,9.82668247587377,9.79197220704609,8.69154838586645,9.52112242584986,9.65271756044069,8.57592765243441,8.91269629104106,8.24833085842581,5.23633808790956,5.50816120311855,5.68445364975725,8.31360993176158,7.38890639189549,7.73936973824984
"SSTP_0000763700",0.0287184504694206,-0.870973732848787,0.170581971429835,3.11108976723188,2.80088014456571,3.07810194216452,2.91622216465212,1.58252051012377,1.18151063066964,3.8279049689792,4.33817338381789,4.56828332854453,4.67188226378133,4.41534724361371,4.49009764119982,3.03746341378998,3.32237462320494,3.41534501500863,1.01223288163371,0.781565322524126,0.837788904934354,4.5787515065116,4.97406261795859,4.8800768669104
"SSTP_0000763800",-0.0956687600701663,0.119071728321413,0.218991111395981,-1.56723680045054,-1.30490950860452,-1.86956310311553,1.71565223346119,-0.152162720066062,0.0532285891084896,3.85317358334828,3.0003887819426,3.57955393174199,3.11316298869171,4.15633276505026,5.05944608096019,2.59727591543557,3.6378181164742,2.59872946583661,0.0336210776351494,0.519957360500972,0.740763368654114,-1.2305084587288,-1.63237458616952,-1.48787791468325
"SSTP_0000763900",4.49863509219993,4.20593150441901,4.25760605435997,3.46973577054153,3.30470268567917,3.34330318772686,4.11950577530968,3.9849866018253,4.08435408203327,3.9207208751717,3.67328450184955,3.89537289266845,3.5492018635032,3.79486653596718,3.49411525451205,3.4034616167967,3.58056367261343,3.50826337127344,5.14948092040738,5.18709932467195,5.22725805339595,2.71140813241325,2.88285841446536,2.82687981953486
"SSTP_0000764000",4.79267550574057,4.47922922313718,4.74928677147599,5.17113323016239,5.18409627398944,5.13962712139397,4.15333674268059,4.22765213089749,4.39956641797659,5.68010168197172,6.0566971272373,6.07657106855765,6.13735266608769,5.88548645202338,5.95515777594794,5.14638496945411,5.22801283370956,5.42644308588095,4.24420268276231,4.61415123081609,4.52057327611406,3.70445604516861,3.57758357939721,3.54173826898825
"SSTP_0000764100",6.93599746678057,6.73827486622886,6.83780406983415,5.70480328993142,5.74906616534825,5.668128640641,4.28753671886805,4.64749141948356,5.3008498180172,4.80128182571252,5.26480973458626,5.19600618612017,5.16355105002488,5.02198596277399,5.23990071484761,4.79779342999566,4.80802002258876,4.81530894530947,6.39090937707569,6.54617880099906,6.56800960352861,4.69098711165944,5.52673428377755,5.28070533786617
"SSTP_0000764200",6.34680262509271,6.11915890385105,6.21771120960711,4.99367527749201,5.14357863821381,5.02901586557282,4.48072378519271,4.89277346012407,4.95173615498083,4.51103437053614,4.54484069872859,4.5916454712606,4.53137367022879,4.79796678916999,4.99857226599393,4.80946607703566,4.93552719254417,4.92263443283679,5.30276514493817,5.47473382385646,5.47396705302735,6.05349020584535,6.2343704103252,5.97363450442676
"SSTP_0000764300",4.64205106567376,4.34481616702665,4.4156952690308,4.39535897622408,4.26658972268148,4.40184088788342,4.67753409247151,4.90571207527566,4.93064942167486,3.6333575537651,3.99303454430609,3.89875999959745,3.87972012552584,4.01871757290235,3.96412720124445,3.40342857189368,3.43199585587928,3.72022990545119,4.68864357733781,4.9555317286932,4.93118221861514,2.68099543032316,2.65896410647207,2.41429556337156
"SSTP_0000764400",6.42495401620135,6.30005484085778,6.31926449966308,5.86646095594204,5.84598207945455,5.79922029333233,6.20302306435216,6.14443326682869,6.19951618698356,6.1086412119701,6.17629908697062,6.15118973422528,6.35235791519189,6.23342945155755,6.33879304842204,5.6967772654488,5.85906343815535,5.81042937540888,5.98205354831887,6.14341029807706,6.1909754457,5.72418994100161,5.78054606573843,5.71814146007173
"SSTP_0000764500",3.17417258199892,3.27212671051029,3.18896555811512,4.77214134577163,4.79981092667354,4.82736329903679,4.4171553273547,4.27991284252897,4.56143211280258,4.80577770973002,4.86099251032089,4.93599472787013,4.65228447484598,4.65424446666246,4.8508388396132,4.34732934589557,4.48186270807962,4.35379853243096,2.21232834165801,2.02546212010731,2.01143580340324,4.00619429306519,4.49416946457713,4.11176496975994
"SSTP_0000764600",-0.8388397553115,0.390258264417663,-0.386641088037862,-0.765129783423503,-0.787994212578963,-0.674371368749171,0.170827499032007,-0.893179563655147,-1.01617119046058,2.23359755717906,2.31478102475534,3.0957902999054,4.50152442224192,4.67542134445834,4.5659613000934,2.93298820759737,3.26360831154447,3.45176456403026,-0.428785356776992,-0.516983445201771,-0.874329115781838,-0.309224225645672,-0.269591141915897,-0.8871445430202
"SSTP_0000764700",-2.56763683741925,-0.825659974928667,-1.50444229122093,0.68402886597527,0.683433234763284,0.500552459571313,1.81948670420487,0.940638573480542,0.945778166802135,3.26590057533429,3.28388595012902,3.4802979533307,3.87708549252611,4.08439817516673,4.19562131027852,2.57032869530022,2.87551553927549,3.24414261848418,-3.23682511498067,-2.24608261885817,-3.74027017689049,-2.18351351904263,-0.929798222949457,-1.92860198565756
"SSTP_0000764800",1.9586542414561,1.80720810674052,2.05589904812174,5.6396013898284,5.67628400891198,5.5931295139821,7.4959120031032,6.39461992922254,6.4548041625983,2.81431750948238,2.49938641500401,2.68745689898498,1.29621364135608,2.50643765955179,2.24263585736507,2.01969660884689,2.26722713895294,1.88017167680684,0.221532719239518,-0.342926313255777,0.243848075743938,1.45744802580396,1.86614551576654,1.45393294226207
"SSTP_0000764900",0.561774157481239,0.427815457933588,0.352696205213421,3.06557505407979,3.1574144646758,3.13641052921718,4.56233141002108,3.03432268348551,3.42114025877502,3.17925910658949,3.22762281348638,3.25115577753125,1.58766863421286,1.1119859765095,1.57354016991473,1.82957807379239,2.01254866040615,1.85479775559872,-4.82291037055267,-2.24849800708788,-1.58551947693915,2.188507096673,1.14569534748831,1.52601192770503
"SSTP_0000765000",6.72566714178058,6.53000692743577,6.78230089283433,2.4131391946119,2.62947034101982,2.72021073289599,1.24554089068044,1.43259493612108,1.13389713720985,2.87418892724433,2.90399045923423,2.51959905665124,3.26604040206709,3.06045906113547,2.83010404613762,4.47763638896524,4.24216135277431,4.50182905633855,6.23848864531729,6.40055770381493,6.47630072445888,3.6545952572234,3.58532245622089,3.52573743588119
"SSTP_0000765100",5.31134479923074,5.26465570592486,5.16190158108778,4.06904303569899,4.1471118776871,4.20124579382065,2.63440008138493,2.60658016446531,2.81197324422825,3.46812867757302,3.72873787802875,3.67336862741918,4.16498093329457,3.97856789787634,4.06373478233072,4.55446625706179,4.63077817911646,4.68189147622491,5.28498723007721,5.35051241829514,5.31295282081226,4.60330994376892,4.60083118573714,4.6309570827075
"SSTP_0000765200",9.72246524120796,9.62715340550193,9.63979879020775,6.31596394647629,6.37399522365025,6.30503613340615,5.04539595860454,5.16544446484693,5.3656503693786,6.49901274385709,6.80404553598585,6.7796621319693,7.32126876121118,7.26803050653687,7.3743627657774,7.40201163402892,7.29048456357801,7.35198779031572,8.7992875515606,8.99979270734145,9.06008010246925,7.76530916893893,8.18987618789581,8.03770560518541
"SSTP_0000765300",6.9777889682876,6.85147923223,6.76026689899574,7.63125727431346,7.50504542173338,7.55745181895531,6.32399261532584,7.43508281259898,7.19855495520873,7.77296184841383,7.75899592410814,7.7713334835218,8.13611404993281,8.14827422156609,8.24209555293363,7.31847590365929,7.62709085982763,7.49557238532527,6.5881045490741,6.85858227025063,6.82275930703142,8.68711036063292,8.9113666818005,8.89935292519426
"SSTP_0000765400",7.31041255344252,7.13619902467323,7.16885423610862,6.83989793835367,6.79225818408716,6.8377470380388,5.21549480355999,6.18712810276887,5.92331346495768,6.76762485167076,6.92662077270218,6.9117427121197,7.81426526548241,7.51966026497232,7.51602808090982,7.12091254441521,7.16865853697791,7.27942092424673,6.96593360620723,7.09537184156335,7.1164560109607,7.21060415421467,6.75465206853018,7.07576024787642
"SSTP_0000765500",3.32474463814502,2.84161482237132,3.01356060140946,3.21649514201115,3.13362965358431,3.16035204604061,2.752535337026,3.31745826529456,3.42788176397048,2.35523578237799,2.76951457285257,2.80118708263015,2.45186456156778,2.68134886575019,2.58232571054389,2.64957265159079,2.62968063579549,2.8981290066342,3.14633755036024,2.91765866137716,2.9819984955327,3.06407155531658,3.0058956082254,2.69564431423967
"SSTP_0000765600",4.77062476931261,4.54240297370777,4.73356092325252,5.84561600995056,5.96807916496235,5.97152575459629,6.03552531654163,5.92182880972482,5.99828080332891,6.15091453777471,6.10229403794063,6.10393534762452,5.83275024917327,5.8976874457719,5.89178838381869,5.39720276686613,5.6050618476767,5.3132811219249,4.62171501847584,4.62343390558506,4.70055818223745,6.26647180327936,6.20036249057088,6.26636786209145
"SSTP_0000765700",9.55826116427626,9.37465900881262,9.24170061551815,7.74932890252534,7.6592249342274,7.72505678455252,7.36190630135544,7.27878495724185,7.2849396936902,9.43075002790061,9.44009636787864,9.44347708597067,9.98221067777819,9.99013393219557,9.98446855329862,9.57778156269107,9.74781979686059,9.68033069018667,8.30044086527641,8.49057154155414,8.43220666108794,8.87488352085458,7.93206951005132,8.4517386893497
"SSTP_0000765800",-3.64635248091399,-3.38866004089178,-5.27686286068921,-2.99299446183343,-2.2341415157257,-2.50595286476139,2.39865826356614,-4.59315613127917,-4.2895584078406,-0.735605799613828,-2.61999232635847,-1.61662623424427,-2.59299257671866,-2.74118055673353,-1.70236392665078,0.607405943271106,1.24443879002651,-0.860309542197771,-2.01369998852292,-3.32442615822561,-1.79139636770074,-2.92084518852541,-2.71475559785013,-3.6949400626489
"SSTP_0000765900",-1.38847047308715,-1.35597962404121,-1.18893535571288,-1.88303671038199,-1.3091298709562,-1.36991220242972,4.58698309770024,-3.00767347508378,-2.4154594828948,4.4215576413538,4.59664758885581,4.97606959365219,4.84539104169544,5.08113487756505,5.70894727603082,3.52333403268418,3.88765870479384,3.840408120346,-0.914951155375033,-0.878843606786349,-0.875913909910852,1.47210034414052,1.05916237115265,1.56216533184474
"SSTP_0000766000",5.59296854988164,5.2903468224035,5.18312686232642,4.60206304276573,4.52877354434002,4.64810745151716,3.4415256670982,4.05618971632304,4.08043202964202,3.63299446747207,3.95885538223182,4.07147565616623,4.66548366451665,4.67884739456041,4.63198796140268,4.72204565179598,4.68032888521867,4.7876532913282,5.22368999836321,5.37632817630747,5.33125807539326,3.94611939001766,4.06716774169115,4.1658891138634
"SSTP_0000766100",4.07506819653595,3.72029335891425,3.72434213989894,1.34155427229183,1.42556383989334,1.27541364618044,0.858716425319408,0.695855845851551,0.780682884035741,0.231753204396066,-0.0167738549498318,0.187817555570781,0.496087543418394,0.584802962152209,0.852463414221785,2.6822981366294,2.09540815924132,2.60815655219781,4.13268599986945,4.18911087983575,4.16292556054449,2.0764662369587,2.96233739029817,2.26026588631376
"SSTP_0000766200",6.96588662739352,6.67775955422029,6.66927036559665,5.7432810269512,5.77732131660908,5.78414773914846,4.31420502537103,5.20009233719529,5.24603602034695,4.67359149049271,5.11624239650442,5.06127987483245,6.09972181194535,5.98117163757255,5.63800097537563,5.91866907810842,5.94252869524137,5.93120135592046,6.54268054466945,6.64240177641841,6.60329678070173,6.3058963598806,6.79220116038678,6.71005520477306
"SSTP_0000766300",2.46814891745526,2.6430331643537,2.41567338773878,2.8490703790362,3.1118831868784,2.93672589942263,5.43035390104065,5.87813439374939,5.18002243142742,3.84755367670131,3.98523747707519,3.62407470872274,3.25076793384092,2.70830597131045,3.03760806064949,3.12872607760828,3.19985881687086,3.2664026536144,-0.300573140868265,-0.608842800596964,-0.178331607912135,2.24680190140345,1.68192067031467,1.66791432911046
"SSTP_0000766400",4.34500705125464,4.46152935207438,4.31668671793046,7.21275745748431,7.22892235238626,7.2918919427845,8.21600357885205,8.00225085796684,7.83632482757507,7.56737920705775,7.36469705617189,7.30843398515786,6.6267323033014,6.76200018272252,6.68109228575148,5.72686676696929,6.10055962507674,5.7413939625315,4.09043907296771,4.18122503150452,4.04290812734683,6.90037329729795,7.3190162896068,6.9360767001849
"SSTP_0000766500",-1.02983406206687,-1.11908968608791,-1.24405847779992,1.3337790645356,1.53107195574167,1.38898407694165,2.20986591122077,2.66072490670092,2.79915345491868,2.67956368219832,2.13949422606983,2.54875412574568,0.331933804411099,2.07764026155289,1.990493703801,0.462776890782854,1.12330042242868,0.292809540050476,-2.50164891262773,-2.24400676360277,-2.85180987590045,-1.13470516628415,-0.671549202837893,-1.92506266947294
