"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_0000000100",-5.3804014979587,-0.798591167605698,7.24023659479181,6.76669340158397,6.90772303019375,-0.510569997836277,-0.735716089852743,-0.990241264355698
"SRAE_0000000200",-5.3804014979587,-1.94523962862864,2.4057813389669,2.28825335337612,2.17387871548319,-3.98018311931293,-5.35857310264311,-5.31226922897596
"SRAE_0000000300",-5.3804014979587,-1.68655502814401,3.55585076221967,3.06946888184865,3.28631169488333,-4.78864559054971,-4.5852141587618,-4.52880712104325
"SRAE_0000000400",-1.04602133052267,-3.54336853488998,2.86430834028881,2.58852160271814,2.53991854258226,-5.54979514210335,-5.32573977987452,-5.31226922806602
"SRAE_0000000500",-5.3804014979587,-3.54336853488998,0.464500485695733,0.744716579465612,0.465639285837942,-5.54979514210335,-6.1479572172397,-5.31226922806602
"SRAE_0000000600",1.27340377254962,-3.54336853488998,4.16891139128295,3.77260349129874,3.87979946985535,-3.57444529032575,-4.9524600469464,-5.31226922899751
"SRAE_0000000700",0.0733790510890384,-3.54336853488998,-4.84845734859252,-4.56575771553801,-3.94184570113378,-3.95870074913732,-3.57537822139061,-4.14794240624729
"SRAE_0000000800",4.3717905600574,-3.54336853488998,-0.81230562843166,-0.097735627099816,-0.721261390392498,1.57415468141122,0.90727007494346,1.19427248308274
"SRAE_0000000900",1.80510660411028,6.12166586306535,4.55310327832582,5.37703046106272,4.68473318070463,1.37351541066446,1.64275518593646,1.6687981166679
"SRAE_0000001000",-0.163832154281635,3.62422797970087,-0.0451957224738882,0.341222587377522,-0.26524895279862,-0.19344452649613,-0.413926077997993,-0.00187754107459995
"SRAE_0000001100",-1.01834673612229,0.501003688912618,-6.01164942573762,-4.56737079348192,-5.10805437800621,-5.54979803783151,-6.14795729875493,-3.72651826470441
"SRAE_0000001200",4.27327417027755,-0.412770982782941,7.43202835308036,7.01416158726753,7.06282764302246,-1.27394913237662,-1.87286203204026,-1.51012337780445
"SRAE_0000001300",3.02980954019883,1.05648359971047,-1.56606438586314,-1.46793508362194,-1.53660144967433,-2.41500062161177,-2.89441260124469,-2.1805043487235
"SRAE_0000001400",-0.761741286038817,-1.25201007260299,4.19243942573199,3.67870983872709,3.84406622166574,-2.11429575896559,-2.56798917259417,-2.05916842361324
"SRAE_0000001500",2.4761730802592,4.54425526346234,5.18048880963706,4.69451188308115,5.15630103727077,6.11864875365116,6.1687177266609,6.21291380733058
"SRAE_0000001600",4.34647041064585,6.50219597797338,4.4394050085084,4.91386429156672,4.54709990217502,4.08819790989679,4.2569539339064,4.25266021317452
"SRAE_0000001700",7.4530936626209,5.89517100677422,7.88542630740223,7.83715224357438,7.76910877990015,7.76152094923629,7.76374667787261,7.72982207917586
"SRAE_0000001800",3.29786344639311,4.45236213229293,5.39450532580082,5.49632107000868,5.24384731142109,4.65429784441791,4.23485120898946,4.66975396415757
"SRAE_0000001900",-0.337939865755888,0.792738342862909,-0.55942929672247,-0.401571441315469,-0.446324774300702,0.276409385357042,0.238900858672694,-0.259054611841465
"SRAE_0000002000",7.97320934021841,9.17651905291941,7.54226071853558,8.03296544079972,7.49095000626028,8.56524227514707,8.77349769572051,8.66050110947308
